Exp,Year,Plot,Treatment,Date,Species,Percent.Cover
E244,2012,79,AllPesticides,8/23/2012,Poa pratensis,10
E244,2012,79,AllPesticides,8/23/2012,Solidago rigida,10
E244,2012,79,AllPesticides,8/23/2012,Sorghastrum nutans,5
E244,2012,80,SoilDrenchFungicide,8/23/2012,Achillea millefolium,5
E244,2012,80,SoilDrenchFungicide,8/23/2012,Amorpha canescens,6
E244,2012,80,SoilDrenchFungicide,8/23/2012,Andropogon gerardi,66
E244,2012,80,SoilDrenchFungicide,8/23/2012,Artemisia ludoviciana,2
E244,2012,80,SoilDrenchFungicide,8/23/2012,Asclepias tuberosa,3
E244,2012,80,SoilDrenchFungicide,8/23/2012,Lespedeza capitata,2
E244,2012,80,SoilDrenchFungicide,8/23/2012,Panicum oligosanthes,3
E244,2012,80,SoilDrenchFungicide,8/23/2012,Poa pratensis,3
E244,2012,80,SoilDrenchFungicide,8/23/2012,Schizachyrium scoparium,10
E244,2012,81,Insecticide,8/23/2012,Achillea millefolium,5
E244,2012,81,Insecticide,8/23/2012,Amorpha canescens,8
E244,2012,81,Insecticide,8/23/2012,Andropogon gerardi,5
E244,2012,81,Insecticide,8/23/2012,Bare ground,7
E244,2012,81,Insecticide,8/23/2012,Koeleria cristata,5
E244,2012,81,Insecticide,8/23/2012,Lespedeza capitata,4
E244,2012,81,Insecticide,8/23/2012,Lupinus perennis,8
E244,2012,81,Insecticide,8/23/2012,Panicum virgatum,15
E244,2012,81,Insecticide,8/23/2012,Petalostemum purpureum,3
E244,2012,81,Insecticide,8/23/2012,Poa pratensis,3
E244,2012,81,Insecticide,8/23/2012,Schizachyrium scoparium,25
E244,2012,81,Insecticide,8/23/2012,Solidago rigida,2
E244,2012,81,Insecticide,8/23/2012,Sorghastrum nutans,10
E244,2012,82,Control,8/23/2012,Andropogon gerardi,10
E244,2012,82,Control,8/23/2012,Aster azureus,4
E244,2012,82,Control,8/23/2012,Bare ground,12
E244,2012,82,Control,8/23/2012,Lespedeza capitata,2
E244,2012,82,Control,8/23/2012,Lupinus perennis,4
E244,2012,82,Control,8/23/2012,Panicum virgatum,10
E244,2012,82,Control,8/23/2012,Petalostemum purpureum,15
E244,2012,82,Control,8/23/2012,Schizachyrium scoparium,35
E244,2012,82,Control,8/23/2012,Sorghastrum nutans,8
E244,2012,83,SoilDrenchFungicide,8/23/2012,Andropogon gerardi,33
E244,2012,83,SoilDrenchFungicide,8/23/2012,Bare ground,2
E244,2012,83,SoilDrenchFungicide,8/23/2012,Koeleria cristata,2
E244,2012,83,SoilDrenchFungicide,8/23/2012,Lespedeza capitata,8
E244,2012,83,SoilDrenchFungicide,8/23/2012,Poa pratensis,13
E244,2012,83,SoilDrenchFungicide,8/23/2012,Schizachyrium scoparium,15
E244,2012,83,SoilDrenchFungicide,8/23/2012,Solidago nemoralis,10
E244,2012,83,SoilDrenchFungicide,8/23/2012,Sorghastrum nutans,17
E244,2012,84,AllPesticides,8/23/2012,Andropogon gerardi,20
E244,2012,84,AllPesticides,8/23/2012,Lespedeza capitata,5
E244,2012,84,AllPesticides,8/23/2012,Lupinus perennis,40
E244,2012,84,AllPesticides,8/23/2012,Poa pratensis,20
E244,2012,84,AllPesticides,8/23/2012,Schizachyrium scoparium,5
E244,2012,84,AllPesticides,8/23/2012,Sorghastrum nutans,10
E244,2012,85,FoliarFungicide,8/23/2012,Andropogon gerardi,63
E244,2012,85,FoliarFungicide,8/23/2012,Koeleria cristata,2
E244,2012,85,FoliarFungicide,8/23/2012,Lupinus perennis,3
E244,2012,85,FoliarFungicide,8/23/2012,Panicum virgatum,8
E244,2012,85,FoliarFungicide,8/23/2012,Poa pratensis,10
E244,2012,85,FoliarFungicide,8/23/2012,Schizachyrium scoparium,10
E244,2012,85,FoliarFungicide,8/23/2012,Sorghastrum nutans,4
E244,2012,86,Insecticide,8/23/2012,Aristida basiramea,10
E244,2012,86,Insecticide,8/23/2012,Bare ground,50
E244,2012,86,Insecticide,8/23/2012,Cyperus sp.,3
E244,2012,86,Insecticide,8/23/2012,Liatris aspera,25
E244,2012,86,Insecticide,8/23/2012,Mosses,8
E244,2012,86,Insecticide,8/23/2012,Schizachyrium scoparium,4
E244,2012,87,Control,8/23/2012,Aristida basiramea,1
E244,2012,87,Control,8/23/2012,Bare ground,69
E244,2012,87,Control,8/23/2012,Liatris aspera,30
E244,2012,88,FoliarFungicide,8/23/2012,Ambrosia artemisiifolia elatior,1
E244,2012,88,FoliarFungicide,8/23/2012,Andropogon gerardi,1
E244,2012,88,FoliarFungicide,8/23/2012,Aristida basiramea,10
E244,2012,88,FoliarFungicide,8/23/2012,Bare ground,71
E244,2012,88,FoliarFungicide,8/23/2012,Cyperus sp.,1
E244,2012,88,FoliarFungicide,8/23/2012,Liatris aspera,8
E244,2012,88,FoliarFungicide,8/23/2012,Lupinus perennis,3
E244,2012,88,FoliarFungicide,8/23/2012,Mosses,1
E244,2012,88,FoliarFungicide,8/23/2012,Mosses,4
E244,2012,89,SoilDrenchFungicide,8/23/2012,Andropogon gerardi,20
E244,2012,89,SoilDrenchFungicide,8/23/2012,Aristida basiramea,3
E244,2012,89,SoilDrenchFungicide,8/23/2012,Bare ground,71
E244,2012,89,SoilDrenchFungicide,8/23/2012,Mosses,3
E244,2012,89,SoilDrenchFungicide,8/23/2012,Sorghastrum nutans,3
E244,2012,90,AllPesticides,8/23/2012,Andropogon gerardi,2
E244,2012,90,AllPesticides,8/23/2012,Bare ground,65
E244,2012,90,AllPesticides,8/23/2012,Koeleria cristata,2
E244,2012,90,AllPesticides,8/23/2012,Liatris aspera,25
E244,2012,90,AllPesticides,8/23/2012,Mosses,6
E244,2012,91,Insecticide,8/23/2012,Andropogon gerardi,15
E244,2012,91,Insecticide,8/23/2012,Bare ground,23
E244,2012,91,Insecticide,8/23/2012,Mosses,2
E244,2012,91,Insecticide,8/23/2012,Petalostemum purpureum,15
E244,2012,91,Insecticide,8/23/2012,Schizachyrium scoparium,45
E244,2012,92,SoilDrenchFungicide,8/23/2012,Andropogon gerardi,3
E244,2012,92,SoilDrenchFungicide,8/23/2012,Bare ground,45
E244,2012,92,SoilDrenchFungicide,8/23/2012,Cyperus sp.,5
E244,2012,92,SoilDrenchFungicide,8/23/2012,Mosses,10
E244,2012,92,SoilDrenchFungicide,8/23/2012,Petalostemum purpureum,7
E244,2012,92,SoilDrenchFungicide,8/23/2012,Schizachyrium scoparium,30
E244,2012,93,Control,8/23/2012,Andropogon gerardi,8
E244,2012,93,Control,8/23/2012,Bare ground,33
E244,2012,93,Control,8/23/2012,Cyperus sp.,4
E244,2012,93,Control,8/23/2012,Petalostemum purpureum,25
E244,2012,93,Control,8/23/2012,Schizachyrium scoparium,30
E244,2012,94,FoliarFungicide,8/23/2012,Bare ground,49
E244,2012,94,FoliarFungicide,8/23/2012,Cyperus sp.,1
E244,2012,94,FoliarFungicide,8/23/2012,Petalostemum purpureum,15
E244,2012,94,FoliarFungicide,8/23/2012,Schizachyrium scoparium,35
E244,2012,95,AllPesticides,8/23/2012,Bare ground,30
E244,2012,95,AllPesticides,8/23/2012,Petalostemum purpureum,15
E244,2012,95,AllPesticides,8/23/2012,Schizachyrium scoparium,55
E244,2012,96,AllPesticides,8/23/2012,Aristida basiramea,18
E244,2012,96,AllPesticides,8/23/2012,Bare ground,20
E244,2012,96,AllPesticides,8/23/2012,Cyperus sp.,3
E244,2012,96,AllPesticides,8/23/2012,Mosses,6
E244,2012,96,AllPesticides,8/23/2012,Mosses,20
E244,2012,96,AllPesticides,8/23/2012,Panicum virgatum,25
E244,2012,96,AllPesticides,8/23/2012,Rumex acetosella,5
E244,2012,96,AllPesticides,8/23/2012,Taraxicum officinalis,3
E244,2012,97,Insecticide,8/23/2012,Aristida basiramea,12
E244,2012,97,Insecticide,8/23/2012,Bare ground,63
E244,2012,97,Insecticide,8/23/2012,Mosses,7
E244,2012,97,Insecticide,8/23/2012,Mosses,8
E244,2012,97,Insecticide,8/23/2012,Panicum virgatum,5
E244,2012,97,Insecticide,8/23/2012,Rumex acetosella,2
E244,2012,97,Insecticide,8/23/2012,Taraxicum officinalis,3
E244,2012,98,Control,8/23/2012,Aristida basiramea,25
E244,2012,98,Control,8/23/2012,Asclepias tuberosa,1
E244,2012,98,Control,8/23/2012,Bare ground,26
E244,2012,98,Control,8/23/2012,Mosses,20
E244,2012,98,Control,8/23/2012,Mosses,20
E244,2012,98,Control,8/23/2012,Panicum virgatum,1
E244,2012,98,Control,8/23/2012,Rumex acetosella,4
E244,2012,98,Control,8/23/2012,Taraxicum officinalis,3
E244,2012,99,FoliarFungicide,8/23/2012,Aristida basiramea,5
E244,2012,99,FoliarFungicide,8/23/2012,Bare ground,64
E244,2012,99,FoliarFungicide,8/23/2012,Crepis tectorum,3
E244,2012,99,FoliarFungicide,8/23/2012,Cyperus sp.,2
E244,2012,99,FoliarFungicide,8/23/2012,Mosses,4
E244,2012,99,FoliarFungicide,8/23/2012,Panicum virgatum,4
E244,2012,99,FoliarFungicide,8/23/2012,Poa pratensis,5
E244,2012,99,FoliarFungicide,8/23/2012,Sorghastrum nutans,12
E244,2012,99,FoliarFungicide,8/23/2012,Taraxicum officinalis,1
E244,2012,100,SoilDrenchFungicide,8/23/2012,Aristida basiramea,8
E244,2012,100,SoilDrenchFungicide,8/23/2012,Bare ground,53
E244,2012,100,SoilDrenchFungicide,8/23/2012,Mosses,10
E244,2012,100,SoilDrenchFungicide,8/23/2012,Panicum virgatum,25
E244,2012,100,SoilDrenchFungicide,8/23/2012,Petalostemum candidum,1
E244,2012,100,SoilDrenchFungicide,8/23/2012,Sorghastrum nutans,2
E244,2012,100,SoilDrenchFungicide,8/23/2012,Taraxicum officinalis,1
E244,2012,101,SoilDrenchFungicide,8/23/2012,Andropogon gerardi,2
E244,2012,101,SoilDrenchFungicide,8/23/2012,Aristida basiramea,30
E244,2012,101,SoilDrenchFungicide,8/23/2012,Bare ground,18
E244,2012,101,SoilDrenchFungicide,8/23/2012,Liatris aspera,25
E244,2012,101,SoilDrenchFungicide,8/23/2012,Petalostemum purpureum,25
E244,2012,102,AllPesticides,8/23/2012,Aristida basiramea,5
E244,2012,102,AllPesticides,8/23/2012,Bare ground,25
E244,2012,102,AllPesticides,8/23/2012,Bouteloua gracilis,3
E244,2012,102,AllPesticides,8/23/2012,Liatris aspera,8
E244,2012,102,AllPesticides,8/23/2012,Petalostemum purpureum,55
E244,2012,102,AllPesticides,8/23/2012,Poa pratensis,4
E244,2012,103,FoliarFungicide,8/23/2012,Aristida basiramea,25
E244,2012,103,FoliarFungicide,8/23/2012,Bare ground,8
E244,2012,103,FoliarFungicide,8/23/2012,Liatris aspera,12
E244,2012,103,FoliarFungicide,8/23/2012,Mosses,20
E244,2012,103,FoliarFungicide,8/23/2012,Petalostemum purpureum,35
E244,2012,104,Control,8/23/2012,Andropogon gerardi,5
E244,2012,104,Control,8/23/2012,Bare ground,40
E244,2012,104,Control,8/23/2012,Liatris aspera,25
E244,2012,104,Control,8/23/2012,Petalostemum purpureum,20
E244,2012,104,Control,8/23/2012,Schizachyrium scoparium,10
E244,2012,105,Insecticide,8/23/2012,Aristida basiramea,6
E244,2012,105,Insecticide,8/23/2012,Bare ground,33
E244,2012,105,Insecticide,8/23/2012,Liatris aspera,25
E244,2012,105,Insecticide,8/23/2012,Mosses,8
E244,2012,105,Insecticide,8/23/2012,Petalostemum purpureum,15
E244,2012,105,Insecticide,8/23/2012,Schizachyrium scoparium,8
E244,2012,105,Insecticide,8/23/2012,Sorghastrum nutans,5
E244,2012,106,SoilDrenchFungicide,8/23/2012,Aristida basiramea,20
E244,2012,106,SoilDrenchFungicide,8/23/2012,Bare ground,56
E244,2012,106,SoilDrenchFungicide,8/23/2012,Cyperus sp.,3
E244,2012,106,SoilDrenchFungicide,8/23/2012,Digitaria sp.,8
E244,2012,106,SoilDrenchFungicide,8/23/2012,Euphorbia glyptosperma,1
E244,2012,106,SoilDrenchFungicide,8/23/2012,Mosses,10
E244,2012,106,SoilDrenchFungicide,8/23/2012,Rumex acetosella,2
E244,2012,107,Control,8/23/2012,Aristida basiramea,5
E244,2012,107,Control,8/23/2012,Bare ground,67
E244,2012,107,Control,8/23/2012,Crepis tectorum,1
E244,2012,107,Control,8/23/2012,Cyperus sp.,3
E244,2012,107,Control,8/23/2012,Digitaria sp.,15
E244,2012,107,Control,8/23/2012,Mosses,8
E244,2012,107,Control,8/23/2012,Taraxicum officinalis,1
E244,2012,108,Insecticide,8/23/2012,Aristida basiramea,10
E244,2012,108,Insecticide,8/23/2012,Bare ground,39
E244,2012,108,Insecticide,8/23/2012,Cyperus sp.,2
E244,2012,108,Insecticide,8/23/2012,Digitaria sp.,18
E244,2012,108,Insecticide,8/23/2012,Euphorbia glyptosperma,1
E244,2012,108,Insecticide,8/23/2012,Mosses,3
E244,2012,108,Insecticide,8/23/2012,Mosses,25
E244,2012,108,Insecticide,8/23/2012,Taraxicum officinalis,2
E244,2012,109,AllPesticides,8/23/2012,Aristida basiramea,12
E244,2012,109,AllPesticides,8/23/2012,Bare ground,24
E244,2012,109,AllPesticides,8/23/2012,Cyperus sp.,5
E244,2012,109,AllPesticides,8/23/2012,Digitaria sp.,13
E244,2012,109,AllPesticides,8/23/2012,Euphorbia glyptosperma,1
E244,2012,109,AllPesticides,8/23/2012,Mosses,10
E244,2012,109,AllPesticides,8/23/2012,Mosses,30
E244,2012,109,AllPesticides,8/23/2012,Rumex acetosella,1
E244,2012,109,AllPesticides,8/23/2012,Taraxicum officinalis,4
E244,2012,110,FoliarFungicide,8/23/2012,Aristida basiramea,3
E244,2012,110,FoliarFungicide,8/23/2012,Bare ground,61
E244,2012,110,FoliarFungicide,8/23/2012,Crepis tectorum,2
E244,2012,110,FoliarFungicide,8/23/2012,Cyperus sp.,2
E244,2012,110,FoliarFungicide,8/23/2012,Digitaria sp.,13
E244,2012,110,FoliarFungicide,8/23/2012,Mosses,5
E244,2012,110,FoliarFungicide,8/23/2012,Mosses,10
E244,2012,110,FoliarFungicide,8/23/2012,Physalis virginiana,2
E244,2012,110,FoliarFungicide,8/23/2012,Taraxicum officinalis,2
E244,2012,111,FoliarFungicide,8/23/2012,Andropogon gerardi,3
E244,2012,111,FoliarFungicide,8/23/2012,Bare ground,5
E244,2012,111,FoliarFungicide,8/23/2012,Bouteloua gracilis,20
E244,2012,111,FoliarFungicide,8/23/2012,Coreopsis palmata,13
E244,2012,111,FoliarFungicide,8/23/2012,Lespedeza capitata,2
E244,2012,111,FoliarFungicide,8/23/2012,Liatris aspera,8
E244,2012,111,FoliarFungicide,8/23/2012,Lupinus perennis,8
E244,2012,111,FoliarFungicide,8/23/2012,Mosses,3
E244,2012,111,FoliarFungicide,8/23/2012,Mosses,18
E244,2012,111,FoliarFungicide,8/23/2012,Petalostemum candidum,2
E244,2012,111,FoliarFungicide,8/23/2012,Petalostemum purpureum,12
E244,2012,111,FoliarFungicide,8/23/2012,Schizachyrium scoparium,6
E244,2012,112,SoilDrenchFungicide,8/23/2012,Bare ground,28
E244,2012,112,SoilDrenchFungicide,8/23/2012,Bouteloua curtipendula,3
E244,2012,112,SoilDrenchFungicide,8/23/2012,Koeleria cristata,5
E244,2012,112,SoilDrenchFungicide,8/23/2012,Lespedeza capitata,2
E244,2012,112,SoilDrenchFungicide,8/23/2012,Lupinus perennis,2
E244,2012,112,SoilDrenchFungicide,8/23/2012,Petalostemum purpureum,15
E244,2012,112,SoilDrenchFungicide,8/23/2012,Poa pratensis,5
E244,2012,112,SoilDrenchFungicide,8/23/2012,Schizachyrium scoparium,20
E244,2012,112,SoilDrenchFungicide,8/23/2012,Solidago nemoralis,10
E244,2012,112,SoilDrenchFungicide,8/23/2012,Sorghastrum nutans,10
E244,2012,113,AllPesticides,8/23/2012,Amorpha canescens,7
E244,2012,113,AllPesticides,8/23/2012,Andropogon gerardi,10
E244,2012,113,AllPesticides,8/23/2012,Bare ground,11
E244,2012,113,AllPesticides,8/23/2012,Coreopsis palmata,3
E244,2012,113,AllPesticides,8/23/2012,Koeleria cristata,3
E244,2012,113,AllPesticides,8/23/2012,Liatris aspera,10
E244,2012,113,AllPesticides,8/23/2012,Lupinus perennis,4
E244,2012,113,AllPesticides,8/23/2012,Panicum oligosanthes,4
E244,2012,113,AllPesticides,8/23/2012,Petalostemum purpureum,7
E244,2012,113,AllPesticides,8/23/2012,Petalostemum villosum,9
E244,2012,113,AllPesticides,8/23/2012,Poa pratensis,7
E244,2012,113,AllPesticides,8/23/2012,Schizachyrium scoparium,25
E244,2012,114,Control,8/23/2012,Amorpha canescens,10
E244,2012,114,Control,8/23/2012,Andropogon gerardi,25
E244,2012,114,Control,8/23/2012,Bare ground,23
E244,2012,114,Control,8/23/2012,Bouteloua gracilis,10
E244,2012,114,Control,8/23/2012,Lespedeza capitata,3
E244,2012,114,Control,8/23/2012,Liatris aspera,7
E244,2012,114,Control,8/23/2012,Mosses,8
E244,2012,114,Control,8/23/2012,Panicum virgatum,6
E244,2012,114,Control,8/23/2012,Poa pratensis,5
E244,2012,114,Control,8/23/2012,Schizachyrium scoparium,3
E244,2012,115,Insecticide,8/23/2012,Andropogon gerardi,20
E244,2012,115,Insecticide,8/23/2012,Bare ground,13
E244,2012,115,Insecticide,8/23/2012,Koeleria cristata,8
E244,2012,115,Insecticide,8/23/2012,Lespedeza capitata,3
E244,2012,115,Insecticide,8/23/2012,Petalostemum purpureum,3
E244,2012,115,Insecticide,8/23/2012,Petalostemum villosum,8
E244,2012,115,Insecticide,8/23/2012,Poa pratensis,20
E244,2012,115,Insecticide,8/23/2012,Schizachyrium scoparium,25
E244,2012,116,SoilDrenchFungicide,8/23/2012,Andropogon gerardi,10
E244,2012,116,SoilDrenchFungicide,8/23/2012,Bare ground,8
E244,2012,116,SoilDrenchFungicide,8/23/2012,Koeleria cristata,5
E244,2012,116,SoilDrenchFungicide,8/23/2012,Liatris aspera,5
E244,2012,116,SoilDrenchFungicide,8/23/2012,Petalostemum purpureum,7
E244,2012,116,SoilDrenchFungicide,8/23/2012,Poa pratensis,25
E244,2012,116,SoilDrenchFungicide,8/23/2012,Schizachyrium scoparium,35
E244,2012,116,SoilDrenchFungicide,8/23/2012,Solidago rigida,5
E244,2012,117,FoliarFungicide,8/23/2012,Andropogon gerardi,35
E244,2012,117,FoliarFungicide,8/23/2012,Bare ground,6
E244,2012,117,FoliarFungicide,8/23/2012,Koeleria cristata,7
E244,2012,117,FoliarFungicide,8/23/2012,Lespedeza capitata,3
E244,2012,117,FoliarFungicide,8/23/2012,Lupinus perennis,5
E244,2012,117,FoliarFungicide,8/23/2012,Monarda fistulosa,2
E244,2012,117,FoliarFungicide,8/23/2012,Oxybaphus hirsutus,2
E244,2012,117,FoliarFungicide,8/23/2012,Petalostemum purpureum,10
E244,2012,117,FoliarFungicide,8/23/2012,Poa pratensis,10
E244,2012,117,FoliarFungicide,8/23/2012,Schizachyrium scoparium,20
E244,2012,118,Control,8/23/2012,Andropogon gerardi,9
E244,2012,118,Control,8/23/2012,Bare ground,5
E244,2012,118,Control,8/23/2012,Lespedeza capitata,3
E244,2012,118,Control,8/23/2012,Lupinus perennis,10
E244,2012,118,Control,8/23/2012,Oxybaphus hirsutus,2
E244,2012,118,Control,8/23/2012,Panicum oligosanthes,1
E244,2012,118,Control,8/23/2012,Panicum virgatum,10
E244,2012,118,Control,8/23/2012,Petalostemum purpureum,20
E244,2012,118,Control,8/23/2012,Schizachyrium scoparium,15
E244,2012,118,Control,8/23/2012,Sorghastrum nutans,25
E244,2012,119,AllPesticides,8/23/2012,Achillea millefolium,8
E244,2012,119,AllPesticides,8/23/2012,Andropogon gerardi,22
E244,2012,119,AllPesticides,8/23/2012,Koeleria cristata,2
E244,2012,119,AllPesticides,8/23/2012,Lupinus perennis,30
E244,2012,119,AllPesticides,8/23/2012,Petalostemum purpureum,5
E244,2012,119,AllPesticides,8/23/2012,Poa pratensis,5
E244,2012,119,AllPesticides,8/23/2012,Schizachyrium scoparium,15
E244,2012,119,AllPesticides,8/23/2012,Solidago rigida,8
E244,2012,119,AllPesticides,8/23/2012,Sorghastrum nutans,5
E244,2012,120,Insecticide,8/23/2012,Achillea millefolium,8
E244,2012,120,Insecticide,8/23/2012,Amorpha canescens,14
E244,2012,120,Insecticide,8/23/2012,Andropogon gerardi,3
E244,2012,120,Insecticide,8/23/2012,Lespedeza capitata,4
E244,2012,120,Insecticide,8/23/2012,Lupinus perennis,10
E244,2012,120,Insecticide,8/23/2012,Monarda fistulosa,1
E244,2012,120,Insecticide,8/23/2012,Petalostemum purpureum,5
E244,2012,120,Insecticide,8/23/2012,Poa pratensis,15
E244,2012,120,Insecticide,8/23/2012,Schizachyrium scoparium,25
E244,2012,120,Insecticide,8/23/2012,Sorghastrum nutans,15
E244,2012,121,SoilDrenchFungicide,8/23/2012,Andropogon gerardi,6
E244,2012,121,SoilDrenchFungicide,8/23/2012,Bare ground,19
E244,2012,121,SoilDrenchFungicide,8/23/2012,Bouteloua gracilis,6
E244,2012,121,SoilDrenchFungicide,8/23/2012,Cyperus sp.,3
E244,2012,121,SoilDrenchFungicide,8/23/2012,Lupinus perennis,3
E244,2012,121,SoilDrenchFungicide,8/23/2012,Mosses,30
E244,2012,121,SoilDrenchFungicide,8/23/2012,Panicum oligosanthes,1
E244,2012,121,SoilDrenchFungicide,8/23/2012,Petalostemum purpureum,12
E244,2012,121,SoilDrenchFungicide,8/23/2012,Schizachyrium scoparium,20
E244,2012,122,FoliarFungicide,8/23/2012,Agropyron smithii,2
E244,2012,122,FoliarFungicide,8/23/2012,Bare ground,57
E244,2012,122,FoliarFungicide,8/23/2012,Crepis tectorum,3
E244,2012,122,FoliarFungicide,8/23/2012,Cyperus sp.,15
E244,2012,122,FoliarFungicide,8/23/2012,Lupinus perennis,5
E244,2012,122,FoliarFungicide,8/23/2012,Mosses,5
E244,2012,122,FoliarFungicide,8/23/2012,Sorghastrum nutans,10
E244,2012,122,FoliarFungicide,8/23/2012,Sporobolus cryptandrus,3
E244,2012,123,Control,8/23/2012,Agropyron smithii,2
E244,2012,123,Control,8/23/2012,Bare ground,36
E244,2012,123,Control,8/23/2012,Cyperus sp.,5
E244,2012,123,Control,8/23/2012,Leptoloma cognatum,5
E244,2012,123,Control,8/23/2012,Lupinus perennis,2
E244,2012,123,Control,8/23/2012,Mollugo verticillata,1
E244,2012,123,Control,8/23/2012,Mosses,25
E244,2012,123,Control,8/23/2012,Sorghastrum nutans,6
E244,2012,123,Control,8/23/2012,Sporobolus cryptandrus,6
E244,2012,123,Control,8/23/2012,Taraxicum officinalis,2
E244,2012,124,Insecticide,8/23/2012,Achillea millefolium,2
E244,2012,124,Insecticide,8/23/2012,Agropyron smithii,2
E244,2012,124,Insecticide,8/23/2012,Aristida basiramea,10
E244,2012,124,Insecticide,8/23/2012,Bare ground,45
E244,2012,124,Insecticide,8/23/2012,Cyperus sp.,5
E244,2012,124,Insecticide,8/23/2012,Leptoloma cognatum,10
E244,2012,124,Insecticide,8/23/2012,Lespedeza capitata,1
E244,2012,124,Insecticide,8/23/2012,Schizachyrium scoparium,10
E244,2012,124,Insecticide,8/23/2012,Sorghastrum nutans,15
E244,2012,125,AllPesticides,8/23/2012,Agropyron smithii,2
E244,2012,125,AllPesticides,8/23/2012,Aristida basiramea,15
E244,2012,125,AllPesticides,8/23/2012,Bouteloua gracilis,24
E244,2012,125,AllPesticides,8/23/2012,Carex sp.,1
E244,2012,125,AllPesticides,8/23/2012,Cyperus sp.,1
E244,2012,125,AllPesticides,8/23/2012,Lupinus perennis,15
E244,2012,125,AllPesticides,8/23/2012,Mosses,8
E244,2012,125,AllPesticides,8/23/2012,Mosses,8
E244,2012,125,AllPesticides,8/23/2012,Physalis virginiana,1
E244,2012,125,AllPesticides,8/23/2012,Sorghastrum nutans,25
E244,2012,126,Control,8/23/2012,Andropogon gerardi,8
E244,2012,126,Control,8/23/2012,Bare ground,6
E244,2012,126,Control,8/23/2012,Petalostemum purpureum,8
E244,2012,126,Control,8/23/2012,Petalostemum villosum,2
E244,2012,126,Control,8/23/2012,Poa pratensis,15
E244,2012,126,Control,8/23/2012,Schizachyrium scoparium,30
E244,2012,126,Control,8/23/2012,Solidago nemoralis,13
E244,2012,126,Control,8/23/2012,Solidago rigida,12
E244,2012,126,Control,8/23/2012,Sorghastrum nutans,6
E244,2012,127,AllPesticides,8/23/2012,Koeleria cristata,4
E244,2012,127,AllPesticides,8/23/2012,Lespedeza capitata,5
E244,2012,127,AllPesticides,8/23/2012,Liatris aspera,3
E244,2012,127,AllPesticides,8/23/2012,Lupinus perennis,25
E244,2012,127,AllPesticides,8/23/2012,Petalostemum purpureum,15
E244,2012,127,AllPesticides,8/23/2012,Poa pratensis,3
E244,2012,127,AllPesticides,8/23/2012,Schizachyrium scoparium,30
E244,2012,127,AllPesticides,8/23/2012,Solidago nemoralis,10
