,plot.bigbio,plot,rich.trt,treatment,SpNum,year,species,mass.above,mass.below,cover,leaf.C,leaf.N,leaf.P,bigb.N,bigb.C,intent.sp
9122,256,123,1,Control,1,2012,MOSSES,NA,NA,25,NA,NA,NA,1.383,45.117,FALSE
9123,256,123,1,Control,1,2012,SPOROBOLUS CRYPTANDRUS,8.6,273.03,6,NA,NA,NA,1.383,45.117,FALSE
9124,256,123,1,Control,1,2009,AGROPYRON REPENS,8.6,446.71,NA,NA,NA,NA,1.383,45.117,FALSE
9125,256,123,1,Control,1,2007,AGROPYRON REPENS,16.9,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9126,256,123,1,Control,1,2009,SPOROBOLUS CRYPTANDRUS,1.8,446.71,NA,NA,NA,NA,1.383,45.117,FALSE
9127,256,123,1,Control,1,2010,SPOROBOLUS CRYPTANDRUS,0.9,177.62,3,NA,NA,NA,1.383,45.117,FALSE
9128,256,123,1,Control,1,2007,SPOROBOLUS CRYPTANDRUS,3,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9129,256,124,1,Insecticide,1,2012,Schsc,NA,NA,10,NA,NA,NA,1.383,45.117,FALSE
9130,256,124,1,Insecticide,1,2010,BARE GROUND,NA,NA,57,NA,NA,NA,1.383,45.117,FALSE
9131,256,124,1,Insecticide,1,2012,Luppe,0.16,286.18,NA,NA,NA,NA,1.383,45.117,FALSE
9132,256,124,1,Insecticide,1,2013,Petpu,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9133,256,124,1,Insecticide,1,2013,Schsc,2.1,682.363,NA,NA,NA,NA,1.383,45.117,FALSE
9134,256,124,1,Insecticide,1,2010,ARISTIDA BASIRAMEA,13.1,223.67,NA,NA,NA,NA,1.383,45.117,FALSE
9135,256,124,1,Insecticide,1,2013,Agrsm,19.9,682.363,3,NA,NA,NA,1.383,45.117,TRUE
9136,256,124,1,Insecticide,1,2012,TARAXICUM OFFICINALIS,0.3,286.18,NA,NA,NA,NA,1.383,45.117,FALSE
9137,256,124,1,Insecticide,1,2008,UNSORTED BIOMASS,50.5,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9138,256,124,1,Insecticide,1,2013,Achmi,1.1,682.363,NA,NA,NA,NA,1.383,45.117,FALSE
9139,256,121,1,SoilDrenchFungicide,1,2011,CREPIS TECTORUM,0.3,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9140,256,121,1,SoilDrenchFungicide,1,2013,Andge,7.2,605.028,NA,NA,NA,NA,1.383,45.117,FALSE
9141,256,121,1,SoilDrenchFungicide,1,2013,Petpu,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9142,256,121,1,SoilDrenchFungicide,1,2008,AGROPYRON REPENS,NA,NA,6,NA,NA,NA,1.383,45.117,FALSE
9143,256,121,1,SoilDrenchFungicide,1,2010,CYPERUS SP.,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9144,256,121,1,SoilDrenchFungicide,1,2010,Koecr,69.6,662.77,3,NA,NA,NA,1.383,45.117,FALSE
9145,256,121,1,SoilDrenchFungicide,1,2009,Schsc,3.9,175.99,NA,NA,NA,NA,1.383,45.117,FALSE
9146,256,121,1,SoilDrenchFungicide,1,2010,Luppe,55.6,662.77,4,NA,NA,NA,1.383,45.117,FALSE
9147,256,121,1,SoilDrenchFungicide,1,2012,Petpu,11.1,529.61,12,NA,NA,NA,1.383,45.117,FALSE
9148,256,121,1,SoilDrenchFungicide,1,2013,MOSSES,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9149,256,121,1,SoilDrenchFungicide,1,2012,BOUTELOUA GRACILIS,NA,NA,6,NA,NA,NA,1.383,45.117,FALSE
9150,256,121,1,SoilDrenchFungicide,1,2009,LEPIDIUM DENSIFLORUM,0.3,175.99,NA,NA,NA,NA,1.383,45.117,FALSE
9151,256,121,1,SoilDrenchFungicide,1,2011,AGROPYRON REPENS,12.6,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9152,256,121,1,SoilDrenchFungicide,1,2010,Sornu,31.1,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9153,256,121,1,SoilDrenchFungicide,1,2013,PETALOSTEMUM CANDIDUM,0.9,605.028,NA,NA,NA,NA,1.383,45.117,FALSE
9154,256,121,1,SoilDrenchFungicide,1,2011,Poapr,2.4,250.66,1,NA,NA,NA,1.383,45.117,FALSE
9155,256,121,1,SoilDrenchFungicide,1,2010,BARE GROUND,NA,NA,78,NA,NA,NA,1.383,45.117,FALSE
9156,256,121,1,SoilDrenchFungicide,1,2009,ARISTIDA BASIRAMEA,9.3,175.99,NA,NA,NA,NA,1.383,45.117,FALSE
9157,256,121,1,SoilDrenchFungicide,1,2009,CYPERUS SP.,1.6,175.99,NA,NA,NA,NA,1.383,45.117,FALSE
9158,256,121,1,SoilDrenchFungicide,1,2013,Sornu,3.7,605.028,NA,NA,NA,NA,1.383,45.117,FALSE
9159,256,121,1,SoilDrenchFungicide,1,2009,BOUTELOUA GRACILIS,2.3,175.99,NA,NA,NA,NA,1.383,45.117,FALSE
9160,256,121,1,SoilDrenchFungicide,1,2012,MOSSES,NA,NA,30,NA,NA,NA,1.383,45.117,FALSE
9161,256,121,1,SoilDrenchFungicide,1,2012,Luppe,1.4,529.61,3,NA,NA,NA,1.383,45.117,FALSE
9162,256,121,1,SoilDrenchFungicide,1,2011,LEPIDIUM DENSIFLORUM,11.7,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9163,256,121,1,SoilDrenchFungicide,1,2012,BARE GROUND,NA,NA,19,NA,NA,NA,1.383,45.117,FALSE
9164,256,121,1,SoilDrenchFungicide,1,2011,Sornu,40.6,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9165,256,121,1,SoilDrenchFungicide,1,2009,SPOROBOLUS CRYPTANDRUS,0.3,175.99,NA,NA,NA,NA,1.383,45.117,FALSE
9166,256,121,1,SoilDrenchFungicide,1,2013,LEPTOLOMA COGNATUM,3.3,605.028,NA,NA,NA,NA,1.383,45.117,FALSE
9167,256,121,1,SoilDrenchFungicide,1,2012,PANICUM OLIGOSANTHES,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9168,256,121,1,SoilDrenchFungicide,1,2012,CREPIS TECTORUM,0.4,529.61,NA,NA,NA,NA,1.383,45.117,FALSE
9169,256,121,1,SoilDrenchFungicide,1,2011,SPOROBOLUS CRYPTANDRUS,2,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9170,256,121,1,SoilDrenchFungicide,1,2010,DIGITARIA SP.,1.8,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9171,256,121,1,SoilDrenchFungicide,1,2010,SPOROBOLUS CRYPTANDRUS,1.8,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9172,256,121,1,SoilDrenchFungicide,1,2013,DIGITARIA SP.,0.13,605.028,NA,NA,NA,NA,1.383,45.117,FALSE
9173,256,121,1,SoilDrenchFungicide,1,2011,Petpu,0.1,250.66,7,NA,NA,NA,1.383,45.117,FALSE
9174,256,121,1,SoilDrenchFungicide,1,2010,Schsc,69.6,662.77,5,NA,NA,NA,1.383,45.117,FALSE
9175,256,121,1,SoilDrenchFungicide,1,2007,TARAXICUM OFFICINALIS,0.5,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9176,256,121,1,SoilDrenchFungicide,1,2013,Koecr,0.03,605.028,NA,NA,NA,NA,1.383,45.117,FALSE
9177,256,121,1,SoilDrenchFungicide,1,2010,AGROPYRON REPENS,5,662.77,1,NA,NA,NA,1.383,45.117,FALSE
9178,256,121,1,SoilDrenchFungicide,1,2011,Schsc,5.7,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9179,256,121,1,SoilDrenchFungicide,1,2012,CYPERUS SP.,1,529.61,3,NA,NA,NA,1.383,45.117,FALSE
9180,256,121,1,SoilDrenchFungicide,1,2008,SPOROBOLUS SP.,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9181,256,121,1,SoilDrenchFungicide,1,2007,Koecr,1.6,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9182,256,121,1,SoilDrenchFungicide,1,2012,ARISTIDA BASIRAMEA,0.04,529.61,NA,NA,NA,NA,1.383,45.117,FALSE
9183,256,121,1,SoilDrenchFungicide,1,2007,Andge,5.1,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9184,256,121,1,SoilDrenchFungicide,1,2010,ARISTIDA BASIRAMEA,1.1,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9185,256,121,1,SoilDrenchFungicide,1,2008,Sornu,NA,NA,2,NA,NA,NA,1.383,45.117,FALSE
9186,256,121,1,SoilDrenchFungicide,1,2008,UNSORTED BIOMASS,23.3,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9187,256,121,1,SoilDrenchFungicide,1,2007,AGROPYRON REPENS,1.5,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9188,256,121,1,SoilDrenchFungicide,1,2013,BARE GROUND,NA,NA,92,NA,NA,NA,1.383,45.117,FALSE
9189,256,121,1,SoilDrenchFungicide,1,2011,DIGITARIA SP.,1.7,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9190,256,124,1,Insecticide,1,2009,Poapr,3.2,338.82,NA,NA,NA,NA,1.383,45.117,FALSE
9191,256,124,1,Insecticide,1,2011,Agrsm,21.5,377.63,8,NA,NA,NA,1.383,45.117,TRUE
9192,256,124,1,Insecticide,1,2012,CYPERUS SP.,15.5,286.18,5,NA,NA,NA,1.383,45.117,FALSE
9193,256,124,1,Insecticide,1,2011,ARISTIDA BASIRAMEA,4.1,377.63,NA,NA,NA,NA,1.383,45.117,FALSE
9194,256,124,1,Insecticide,1,2010,Elyca,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9195,256,124,1,Insecticide,1,2011,Luppe,3.4,377.63,2,NA,NA,NA,1.383,45.117,FALSE
9196,256,124,1,Insecticide,1,2013,CREPIS TECTORUM,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9197,256,124,1,Insecticide,1,2010,BOUTELOUA GRACILIS,3.3,223.67,NA,NA,NA,NA,1.383,45.117,FALSE
9198,256,124,1,Insecticide,1,2013,BOUTELOUA GRACILIS,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9199,256,124,1,Insecticide,1,2013,SPOROBOLUS CRYPTANDRUS,5.8,682.363,1,NA,NA,NA,1.383,45.117,FALSE
9200,256,124,1,Insecticide,1,2011,SPOROBOLUS CRYPTANDRUS,1.3,377.63,NA,NA,NA,NA,1.383,45.117,FALSE
9201,256,124,1,Insecticide,1,2011,TARAXICUM OFFICINALIS,1,377.63,NA,NA,NA,NA,1.383,45.117,FALSE
9202,256,124,1,Insecticide,1,2010,Koecr,4.2,223.67,NA,NA,NA,NA,1.383,45.117,FALSE
9203,256,124,1,Insecticide,1,2007,CYPERUS SP.,2,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9204,256,124,1,Insecticide,1,2011,CYPERUS SP.,1.3,377.63,NA,NA,NA,NA,1.383,45.117,FALSE
9205,256,124,1,Insecticide,1,2007,Poapr,1.3,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9206,256,124,1,Insecticide,1,2012,ARISTIDA BASIRAMEA,11,286.18,10,NA,NA,NA,1.383,45.117,FALSE
9207,256,124,1,Insecticide,1,2011,Achmi,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9208,256,124,1,Insecticide,1,2013,Sornu,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9209,256,124,1,Insecticide,1,2012,LEPTOLOMA COGNATUM,NA,NA,10,NA,NA,NA,1.383,45.117,FALSE
9210,256,124,1,Insecticide,1,2009,CREPIS TECTORUM,1,338.82,NA,NA,NA,NA,1.383,45.117,FALSE
9211,256,124,1,Insecticide,1,2012,Koecr,10.4,286.18,NA,NA,NA,NA,1.383,45.117,FALSE
9212,256,124,1,Insecticide,1,2009,Koecr,1.1,338.82,NA,NA,NA,NA,1.383,45.117,FALSE
9213,256,124,1,Insecticide,1,2009,DIGITARIA SP.,0.6,338.82,NA,NA,NA,NA,1.383,45.117,FALSE
9214,256,124,1,Insecticide,1,2010,Luppe,37.9,223.67,2,NA,NA,NA,1.383,45.117,FALSE
9215,256,124,1,Insecticide,1,2007,Achmi,3.1,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9216,256,124,1,Insecticide,1,2011,Poapr,5.2,377.63,3,NA,NA,NA,1.383,45.117,FALSE
9217,256,124,1,Insecticide,1,2009,ARISTIDA BASIRAMEA,12.5,338.82,NA,NA,NA,NA,1.383,45.117,FALSE
9218,256,124,1,Insecticide,1,2007,DIGITARIA SP.,4.4,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9219,256,124,1,Insecticide,1,2012,DIGITARIA SP.,6.2,286.18,NA,NA,NA,NA,1.383,45.117,FALSE
9220,256,124,1,Insecticide,1,2007,Agrsm,8.9,NA,NA,NA,NA,NA,1.383,45.117,TRUE
9221,256,124,1,Insecticide,1,2011,Lesca,4.4,377.63,1,NA,NA,NA,1.383,45.117,FALSE
9222,256,124,1,Insecticide,1,2007,ERIGERON CANADENSIS,3.1,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9223,256,124,1,Insecticide,1,2011,Koecr,0.1,377.63,NA,NA,NA,NA,1.383,45.117,FALSE
9224,256,124,1,Insecticide,1,2010,Poapr,7.3,223.67,NA,NA,NA,NA,1.383,45.117,FALSE
9225,256,124,1,Insecticide,1,2010,EUPHORBIA GLYPTOSPERMA,0.1,223.67,NA,NA,NA,NA,1.383,45.117,FALSE
9226,256,124,1,Insecticide,1,2010,ERIGERON CANADENSIS,0.3,223.67,NA,NA,NA,NA,1.383,45.117,FALSE
9227,256,124,1,Insecticide,1,2007,ARISTIDA BASIRAMEA,12.8,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9228,256,124,1,Insecticide,1,2009,CYPERUS SP.,0.5,338.82,NA,NA,NA,NA,1.383,45.117,FALSE
9229,256,125,1,AllPesticides,1,2010,AGROPYRON REPENS,0.4,279.58,NA,NA,NA,NA,1.383,45.117,FALSE
9230,256,125,1,AllPesticides,1,2010,BARE GROUND,NA,NA,62,NA,NA,NA,1.383,45.117,FALSE
9231,256,125,1,AllPesticides,1,2011,Schsc,17.1,570.89,NA,NA,NA,NA,1.383,45.117,FALSE
9232,256,125,1,AllPesticides,1,2008,CYPERUS SP.,NA,NA,4,NA,NA,NA,1.383,45.117,FALSE
9233,256,125,1,AllPesticides,1,2009,ARISTIDA BASIRAMEA,0.8,157.07,NA,NA,NA,NA,1.383,45.117,FALSE
9234,256,125,1,AllPesticides,1,2011,Poapr,7.5,570.89,2,NA,NA,NA,1.383,45.117,FALSE
9235,256,125,1,AllPesticides,1,2012,AGROPYRON REPENS,0.25,348.68,NA,NA,NA,NA,1.383,45.117,FALSE
9236,256,125,1,AllPesticides,1,2008,BARE GROUND,NA,NA,75,NA,NA,NA,1.383,45.117,FALSE
9237,256,125,1,AllPesticides,1,2012,AGROSTIS SCABRA,1.2,348.68,NA,NA,NA,NA,1.383,45.117,FALSE
9238,256,125,1,AllPesticides,1,2013,Koecr,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9239,256,125,1,AllPesticides,1,2010,BOUTELOUA GRACILIS,NA,NA,4,NA,NA,NA,1.383,45.117,FALSE
9240,256,125,1,AllPesticides,1,2007,ARISTIDA BASIRAMEA,13.5,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9241,256,125,1,AllPesticides,1,2008,AGROPYRON REPENS,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9242,256,125,1,AllPesticides,1,2009,AGROPYRON REPENS,3.7,157.07,NA,NA,NA,NA,1.383,45.117,FALSE
9243,256,121,1,SoilDrenchFungicide,1,2012,SPOROBOLUS CRYPTANDRUS,2.2,529.61,NA,NA,NA,NA,1.383,45.117,FALSE
9244,256,121,1,SoilDrenchFungicide,1,2011,BARE GROUND,NA,NA,76,NA,NA,NA,1.383,45.117,FALSE
9245,256,121,1,SoilDrenchFungicide,1,2010,PANICUM OLIGOSANTHES,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9246,256,121,1,SoilDrenchFungicide,1,2013,Schsc,0.9,605.028,1,NA,NA,NA,1.383,45.117,FALSE
9247,256,121,1,SoilDrenchFungicide,1,2010,Petpu,0.4,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9248,256,121,1,SoilDrenchFungicide,1,2010,Poapr,8.3,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9249,256,121,1,SoilDrenchFungicide,1,2013,Agrsm,NA,NA,2,NA,NA,NA,1.383,45.117,TRUE
9250,256,121,1,SoilDrenchFungicide,1,2012,Sornu,78.1,529.61,NA,NA,NA,NA,1.383,45.117,FALSE
9251,256,121,1,SoilDrenchFungicide,1,2012,Schsc,10.6,529.61,20,NA,NA,NA,1.383,45.117,FALSE
9252,256,121,1,SoilDrenchFungicide,1,2010,CREPIS TECTORUM,NA,NA,2,NA,NA,NA,1.383,45.117,FALSE
9253,256,121,1,SoilDrenchFungicide,1,2009,DIGITARIA SP.,1.7,175.99,NA,NA,NA,NA,1.383,45.117,FALSE
9254,256,121,1,SoilDrenchFungicide,1,2011,BOUTELOUA GRACILIS,0.1,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9255,256,121,1,SoilDrenchFungicide,1,2010,CYPERUS SCHWEINITZII,4.8,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9256,256,121,1,SoilDrenchFungicide,1,2012,Koecr,11.5,529.61,NA,NA,NA,NA,1.383,45.117,FALSE
9257,256,121,1,SoilDrenchFungicide,1,2010,CYPERUS FILICULMIS,3.1,662.77,NA,NA,NA,NA,1.383,45.117,FALSE
9258,256,121,1,SoilDrenchFungicide,1,2013,Poapr,4.7,605.028,1,NA,NA,NA,1.383,45.117,FALSE
9259,256,121,1,SoilDrenchFungicide,1,2011,ARISTIDA BASIRAMEA,1.4,250.66,NA,NA,NA,NA,1.383,45.117,FALSE
9260,256,122,1,FoliarFungicide,1,2011,PHYSALIS VIRGINIANA,NA,NA,4,NA,NA,NA,1.383,45.117,FALSE
9261,256,122,1,FoliarFungicide,1,2008,ERIGERON SP.,NA,NA,2,NA,NA,NA,1.383,45.117,FALSE
9262,256,122,1,FoliarFungicide,1,2013,PANICUM OLIGOSANTHES,0.08,807.417,NA,NA,NA,NA,1.383,45.117,FALSE
9263,256,122,1,FoliarFungicide,1,2010,AGROSTIS SCABRA,NA,NA,2,NA,NA,NA,1.383,45.117,FALSE
9264,256,122,1,FoliarFungicide,1,2007,SPOROBOLUS CRYPTANDRUS,8,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9265,256,122,1,FoliarFungicide,1,2012,Sornu,NA,NA,10,NA,NA,NA,1.383,45.117,FALSE
9266,256,122,1,FoliarFungicide,1,2012,Poapr,1.8,197.37,NA,NA,NA,NA,1.383,45.117,FALSE
9267,256,122,1,FoliarFungicide,1,2009,AGROPYRON REPENS,2.4,202.96,NA,NA,NA,NA,1.383,45.117,FALSE
9268,256,122,1,FoliarFungicide,1,2010,ARISTIDA BASIRAMEA,18.8,269.71,NA,NA,NA,NA,1.383,45.117,FALSE
9269,256,122,1,FoliarFungicide,1,2010,CYPERUS SCHWEINITZII,5.5,269.71,NA,NA,NA,NA,1.383,45.117,FALSE
9270,256,122,1,FoliarFungicide,1,2007,Poapr,1.7,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9271,256,122,1,FoliarFungicide,1,2013,BARE GROUND,NA,NA,91,NA,NA,NA,1.383,45.117,FALSE
9272,256,121,1,SoilDrenchFungicide,1,2008,Schsc,NA,NA,5,NA,NA,NA,1.383,45.117,FALSE
9273,256,121,1,SoilDrenchFungicide,1,2012,Andge,NA,NA,6,NA,NA,NA,1.383,45.117,FALSE
9274,256,121,1,SoilDrenchFungicide,1,2008,ERIGERON SP.,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9275,256,121,1,SoilDrenchFungicide,1,2008,Luppe,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9276,256,121,1,SoilDrenchFungicide,1,2007,SPOROBOLUS CRYPTANDRUS,3.5,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9277,256,121,1,SoilDrenchFungicide,1,2013,CYPERUS SP.,0.22,605.028,1,NA,NA,NA,1.383,45.117,FALSE
9278,256,121,1,SoilDrenchFungicide,1,2007,ARISTIDA BASIRAMEA,9.2,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9279,256,121,1,SoilDrenchFungicide,1,2010,Andge,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9280,256,121,1,SoilDrenchFungicide,1,2007,Schsc,0.3,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9281,256,121,1,SoilDrenchFungicide,1,2008,BARE GROUND,NA,NA,81,NA,NA,NA,1.383,45.117,FALSE
9282,256,121,1,SoilDrenchFungicide,1,2013,BOUTELOUA GRACILIS,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9283,256,121,1,SoilDrenchFungicide,1,2007,CYPERUS SP.,1.1,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9284,256,121,1,SoilDrenchFungicide,1,2007,DIGITARIA SP.,16.8,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9285,256,121,1,SoilDrenchFungicide,1,2011,CYPERUS SP.,0.4,250.66,6,NA,NA,NA,1.383,45.117,FALSE
9286,256,121,1,SoilDrenchFungicide,1,2008,CYPERUS SP.,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9287,256,122,1,FoliarFungicide,1,2012,SPOROBOLUS CRYPTANDRUS,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9288,256,122,1,FoliarFungicide,1,2009,Poapr,1.1,202.96,NA,NA,NA,NA,1.383,45.117,FALSE
9289,256,122,1,FoliarFungicide,1,2011,ERIGERON CANADENSIS,NA,NA,2,NA,NA,NA,1.383,45.117,FALSE
9290,256,122,1,FoliarFungicide,1,2009,Luppe,0.1,202.96,NA,NA,NA,NA,1.383,45.117,FALSE
9291,256,122,1,FoliarFungicide,1,2007,DIGITARIA SP.,18.7,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9292,256,122,1,FoliarFungicide,1,2009,ARISTIDA BASIRAMEA,0.6,202.96,NA,NA,NA,NA,1.383,45.117,FALSE
9293,256,122,1,FoliarFungicide,1,2007,Koecr,1,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9294,256,122,1,FoliarFungicide,1,2011,DIGITARIA SP.,13.5,713.32,17,NA,NA,NA,1.383,45.117,FALSE
9295,256,122,1,FoliarFungicide,1,2007,CYPERUS SP.,1.8,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9296,256,122,1,FoliarFungicide,1,2009,DIGITARIA SP.,0.2,202.96,NA,NA,NA,NA,1.383,45.117,FALSE
9297,256,122,1,FoliarFungicide,1,2010,BARE GROUND,NA,NA,51,NA,NA,NA,1.383,45.117,FALSE
9298,256,122,1,FoliarFungicide,1,2010,CYPERUS SP.,NA,NA,4,NA,NA,NA,1.383,45.117,FALSE
9299,256,122,1,FoliarFungicide,1,2011,CYPERUS SP.,0.8,713.32,5,NA,NA,NA,1.383,45.117,FALSE
9300,256,122,1,FoliarFungicide,1,2010,DIGITARIA SP.,7.9,269.71,NA,NA,NA,NA,1.383,45.117,FALSE
9301,256,122,1,FoliarFungicide,1,2010,CYPERUS FILICULMIS,6.5,269.71,NA,NA,NA,NA,1.383,45.117,FALSE
9302,256,122,1,FoliarFungicide,1,2012,MOSSES,NA,NA,5,NA,NA,NA,1.383,45.117,FALSE
9303,256,122,1,FoliarFungicide,1,2011,Schsc,4.6,713.32,NA,NA,NA,NA,1.383,45.117,FALSE
9304,256,122,1,FoliarFungicide,1,2013,Schsc,11.2,807.417,NA,NA,NA,NA,1.383,45.117,FALSE
9305,256,122,1,FoliarFungicide,1,2013,BOUTELOUA GRACILIS,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9306,256,122,1,FoliarFungicide,1,2011,Agrsm,NA,NA,20,NA,NA,NA,1.383,45.117,TRUE
9307,256,122,1,FoliarFungicide,1,2012,CREPIS TECTORUM,NA,NA,3,NA,NA,NA,1.383,45.117,FALSE
9308,256,122,1,FoliarFungicide,1,2008,MISCELLANEOUS GRASSES,NA,NA,15,NA,NA,NA,1.383,45.117,FALSE
9309,256,122,1,FoliarFungicide,1,2013,SPOROBOLUS CRYPTANDRUS,4.3,807.417,NA,NA,NA,NA,1.383,45.117,FALSE
9310,256,122,1,FoliarFungicide,1,2011,Poapr,3.9,713.32,NA,NA,NA,NA,1.383,45.117,FALSE
9311,256,122,1,FoliarFungicide,1,2008,CYPERUS SP.,NA,NA,2,NA,NA,NA,1.383,45.117,FALSE
9312,256,122,1,FoliarFungicide,1,2013,TARAXICUM OFFICINALIS,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9313,256,122,1,FoliarFungicide,1,2011,ARISTIDA BASIRAMEA,2.4,713.32,2,NA,NA,NA,1.383,45.117,FALSE
9314,256,122,1,FoliarFungicide,1,2013,Poapr,5.4,807.417,1,NA,NA,NA,1.383,45.117,FALSE
9315,256,122,1,FoliarFungicide,1,2010,Elyca,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9316,256,122,1,FoliarFungicide,1,2009,SPOROBOLUS CRYPTANDRUS,0.1,202.96,NA,NA,NA,NA,1.383,45.117,FALSE
9317,256,122,1,FoliarFungicide,1,2007,ARISTIDA BASIRAMEA,11.2,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9318,256,122,1,FoliarFungicide,1,2007,Andge,0.1,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9319,256,122,1,FoliarFungicide,1,2012,CYPERUS SP.,2.4,197.37,15,NA,NA,NA,1.383,45.117,FALSE
9320,256,122,1,FoliarFungicide,1,2013,Sornu,4.3,807.417,NA,NA,NA,NA,1.383,45.117,FALSE
9321,256,122,1,FoliarFungicide,1,2013,AGROSTIS SCABRA,NA,NA,1,NA,NA,NA,1.383,45.117,FALSE
9322,256,122,1,FoliarFungicide,1,2010,Poapr,6.1,269.71,5,NA,NA,NA,1.383,45.117,FALSE
9323,256,122,1,FoliarFungicide,1,2007,AGROPYRON REPENS,3.7,NA,NA,NA,NA,NA,1.383,45.117,FALSE
9324,256,122,1,FoliarFungicide,1,2010,EUPHORBIA GLYPTOSPERMA,0.4,269.71,NA,NA,NA,NA,1.383,45.117,FALSE
9325,256,122,1,FoliarFungicide,1,2013,Agrsm,NA,NA,2,NA,NA,NA,1.383,45.117,TRUE
9326,256,122,1,FoliarFungicide,1,2010,CREPIS TECTORUM,2.8,269.71,3,NA,NA,NA,1.383,45.117,FALSE
9327,256,122,1,FoliarFungicide,1,2012,Agrsm,3.6,197.37,2,NA,NA,NA,1.383,45.117,TRUE
9328,256,122,1,FoliarFungicide,1,2010,BOUTELOUA GRACILIS,1.7,269.71,NA,NA,NA,NA,1.383,45.117,FALSE
9329,256,122,1,FoliarFungicide,1,2008,BARE GROUND,NA,NA,74,NA,NA,NA,1.383,45.117,FALSE
9330,256,122,1,FoliarFungicide,1,2010,Schsc,8.8,269.71,NA,NA,NA,NA,1.383,45.117,FALSE
9331,256,122,1,FoliarFungicide,1,2012,ARISTIDA BASIRAMEA,9.1,197.37,NA,NA,NA,NA,1.383,45.117,FALSE
9332,256,122,1,FoliarFungicide,1,2010,ERIGERON CANADENSIS,NA,NA,2,NA,NA,NA,1.383,45.117,FALSE
9333,256,122,1,FoliarFungicide,1,2010,Agrsm,14.5,269.71,NA,NA,NA,NA,1.383,45.117,TRUE
9334,256,122,1,FoliarFungicide,1,2012,Luppe,0.5,197.37,5,NA,NA,NA,1.383,45.117,FALSE
